,A,B
0,0.5022222222222222,
1,0.5975,
2,0.74,
3,0.8041666666666667,
4,0.8288888888888889,0.7016666666666667
5,0.8105555555555556,0.7127777777777777
6,0.8155555555555556,0.7144444444444444
7,0.8161111111111111,0.7088888888888889
8,0.8044444444444444,0.7077777777777777
9,0.8127777777777778,0.7022222222222222
10,0.8144444444444444,0.72
11,0.8272222222222222,0.6911111111111111
12,0.82,0.6966666666666667
13,0.8344444444444444,0.6866666666666666
14,0.8155555555555556,0.7027777777777777
15,0.8266666666666667,0.6933333333333334
16,0.83,0.7055555555555556
17,0.8116666666666666,0.7066666666666667
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.7716666666666666,
4,0.7516666666666667,0.5983333333333334
5,0.755,0.6255555555555555
6,0.7572222222222222,0.5661111111111111
7,0.7488888888888889,0.59
8,0.7627777777777778,0.5938888888888889
9,0.7638888888888888,0.5922222222222222
10,0.7616666666666667,0.5927777777777777
11,0.7405555555555555,0.6011111111111112
12,0.7572222222222222,0.595
13,0.7594444444444445,0.5855555555555556
14,0.755,0.5988888888888889
15,0.7472222222222222,0.5827777777777777
16,0.7355555555555555,0.6155555555555555
17,0.7444444444444445,0.5944444444444444
0,0.5022222222222222,
1,0.5975,
2,0.74,
3,0.8041666666666667,
4,0.8288888888888889,0.7016666666666667
5,0.8105555555555556,0.7127777777777777
6,0.8155555555555556,0.7144444444444444
7,0.8161111111111111,0.7088888888888889
8,0.8044444444444444,0.7077777777777777
9,0.8127777777777778,0.7022222222222222
10,0.8144444444444444,0.72
11,0.8272222222222222,0.6911111111111111
12,0.82,0.6966666666666667
13,0.8344444444444444,0.6866666666666666
14,0.8155555555555556,0.7027777777777777
15,0.8266666666666667,0.6933333333333334
16,0.83,0.7055555555555556
17,0.8116666666666666,0.7066666666666667
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.7716666666666666,
4,0.7516666666666667,0.5983333333333334
5,0.755,0.6255555555555555
6,0.7572222222222222,0.5661111111111111
7,0.7488888888888889,0.59
8,0.7627777777777778,0.5938888888888889
9,0.7638888888888888,0.5922222222222222
10,0.7616666666666667,0.5927777777777777
11,0.7405555555555555,0.6011111111111112
12,0.7572222222222222,0.595
13,0.7594444444444445,0.5855555555555556
14,0.755,0.5988888888888889
15,0.7472222222222222,0.5827777777777777
16,0.7355555555555555,0.6155555555555555
17,0.7444444444444445,0.5944444444444444
0,0.5022222222222222,
1,0.5975,
2,0.74,
3,0.8041666666666667,
4,0.8288888888888889,0.7016666666666667
5,0.8105555555555556,0.7127777777777777
6,0.8155555555555556,0.7144444444444444
7,0.8161111111111111,0.7088888888888889
8,0.8044444444444444,0.7077777777777777
9,0.8127777777777778,0.7022222222222222
10,0.8144444444444444,0.72
11,0.8272222222222222,0.6911111111111111
12,0.82,0.6966666666666667
13,0.8344444444444444,0.6866666666666666
14,0.8155555555555556,0.7027777777777777
15,0.8266666666666667,0.6933333333333334
16,0.83,0.7055555555555556
17,0.8116666666666666,0.7066666666666667
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.7716666666666666,
4,0.7516666666666667,0.5983333333333334
5,0.755,0.6255555555555555
6,0.7572222222222222,0.5661111111111111
7,0.7488888888888889,0.59
8,0.7627777777777778,0.5938888888888889
9,0.7638888888888888,0.5922222222222222
10,0.7616666666666667,0.5927777777777777
11,0.7405555555555555,0.6011111111111112
12,0.7572222222222222,0.595
13,0.7594444444444445,0.5855555555555556
14,0.755,0.5988888888888889
15,0.7472222222222222,0.5827777777777777
16,0.7355555555555555,0.6155555555555555
17,0.7444444444444445,0.5944444444444444
0,0.5022222222222222,
1,0.5975,
2,0.74,
3,0.8041666666666667,
4,0.8288888888888889,0.7016666666666667
5,0.8105555555555556,0.7127777777777777
6,0.8155555555555556,0.7144444444444444
7,0.8161111111111111,0.7088888888888889
8,0.8044444444444444,0.7077777777777777
9,0.8127777777777778,0.7022222222222222
10,0.8144444444444444,0.72
11,0.8272222222222222,0.6911111111111111
12,0.82,0.6966666666666667
13,0.8344444444444444,0.6866666666666666
14,0.8155555555555556,0.7027777777777777
15,0.8266666666666667,0.6933333333333334
16,0.83,0.7055555555555556
17,0.8116666666666666,0.7066666666666667
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.7716666666666666,
4,0.7516666666666667,0.5983333333333334
5,0.755,0.6255555555555555
6,0.7572222222222222,0.5661111111111111
7,0.7488888888888889,0.59
8,0.7627777777777778,0.5938888888888889
9,0.7638888888888888,0.5922222222222222
10,0.7616666666666667,0.5927777777777777
11,0.7405555555555555,0.6011111111111112
12,0.7572222222222222,0.595
13,0.7594444444444445,0.5855555555555556
14,0.755,0.5988888888888889
15,0.7472222222222222,0.5827777777777777
16,0.7355555555555555,0.6155555555555555
17,0.7444444444444445,0.5944444444444444
0,0.5022222222222222,
1,0.5975,
2,0.74,
3,0.8041666666666667,
4,0.8288888888888889,0.7016666666666667
5,0.8105555555555556,0.7127777777777777
6,0.8155555555555556,0.7144444444444444
7,0.8161111111111111,0.7088888888888889
8,0.8044444444444444,0.7077777777777777
9,0.8127777777777778,0.7022222222222222
10,0.8144444444444444,0.72
11,0.8272222222222222,0.6911111111111111
12,0.82,0.6966666666666667
13,0.8344444444444444,0.6866666666666666
14,0.8155555555555556,0.7027777777777777
15,0.8266666666666667,0.6933333333333334
16,0.83,0.7055555555555556
17,0.8116666666666666,0.7066666666666667
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.7716666666666666,
4,0.7516666666666667,0.5983333333333334
5,0.755,0.6255555555555555
6,0.7572222222222222,0.5661111111111111
7,0.7488888888888889,0.59
8,0.7627777777777778,0.5938888888888889
9,0.7638888888888888,0.5922222222222222
10,0.7616666666666667,0.5927777777777777
11,0.7405555555555555,0.6011111111111112
12,0.7572222222222222,0.595
13,0.7594444444444445,0.5855555555555556
14,0.755,0.5988888888888889
15,0.7472222222222222,0.5827777777777777
16,0.7355555555555555,0.6155555555555555
17,0.7444444444444445,0.5944444444444444
0,0.5022222222222222,
1,0.5975,
2,0.74,
3,0.8041666666666667,
4,0.8288888888888889,0.7016666666666667
5,0.8105555555555556,0.7127777777777777
6,0.8155555555555556,0.7144444444444444
7,0.8161111111111111,0.7088888888888889
8,0.8044444444444444,0.7077777777777777
9,0.8127777777777778,0.7022222222222222
10,0.8144444444444444,0.72
11,0.8272222222222222,0.6911111111111111
12,0.82,0.6966666666666667
13,0.8344444444444444,0.6866666666666666
14,0.8155555555555556,0.7027777777777777
15,0.8266666666666667,0.6933333333333334
16,0.83,0.7055555555555556
17,0.8116666666666666,0.7066666666666667
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.7716666666666666,
4,0.7516666666666667,0.5983333333333334
5,0.755,0.6255555555555555
6,0.7572222222222222,0.5661111111111111
7,0.7488888888888889,0.59
8,0.7627777777777778,0.5938888888888889
9,0.7638888888888888,0.5922222222222222
10,0.7616666666666667,0.5927777777777777
11,0.7405555555555555,0.6011111111111112
12,0.7572222222222222,0.595
13,0.7594444444444445,0.5855555555555556
14,0.755,0.5988888888888889
15,0.7472222222222222,0.5827777777777777
16,0.7355555555555555,0.6155555555555555
17,0.7444444444444445,0.5944444444444444
0,0.5022222222222222,
1,0.5975,
2,0.74,
3,0.8041666666666667,
4,0.8288888888888889,0.7016666666666667
5,0.8105555555555556,0.7127777777777777
6,0.8155555555555556,0.7144444444444444
7,0.8161111111111111,0.7088888888888889
8,0.8044444444444444,0.7077777777777777
9,0.8127777777777778,0.7022222222222222
10,0.8144444444444444,0.72
11,0.8272222222222222,0.6911111111111111
12,0.82,0.6966666666666667
13,0.8344444444444444,0.6866666666666666
14,0.8155555555555556,0.7027777777777777
15,0.8266666666666667,0.6933333333333334
16,0.83,0.7055555555555556
17,0.8116666666666666,0.7066666666666667
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.7716666666666666,
4,0.7516666666666667,0.5983333333333334
