,Cosine
0,0.47362181799888675
1,0.4627713422909279
2,0.4675369742551479
3,0.46798021146846996
4,0.4493096063463404
5,0.44083076958990947
6,0.43296588030021577
7,0.4131209425841454
8,0.38666949100259385
9,0.38314136760114015
10,0.36869407366150675
11,0.36051599921994854
12,0.34746653845605785
13,0.31765452704062297
0,0.43671909726170427
1,0.44368868722935356
2,0.4429918477156439
3,0.46739964301948217
4,0.43544412436641655
5,0.4193377180885202
6,0.41005668556732733
7,0.39650227331526156
8,0.3640475614724961
9,0.33542894470499174
10,0.3373771133072378
11,0.32355259866333136
12,0.3298487925501339
13,0.27642956354963916
0,0.47362181799888675
1,0.4627713422909279
2,0.4675369742551479
3,0.46798021146846996
4,0.4493096063463404
5,0.44083076958990947
6,0.43296588030021577
7,0.4131209425841454
8,0.38666949100259385
9,0.38314136760114015
10,0.36869407366150675
11,0.36051599921994854
12,0.34746653845605785
13,0.31765452704062297
0,0.43671909726170427
1,0.44368868722935356
2,0.4429918477156439
3,0.46739964301948217
4,0.43544412436641655
5,0.4193377180885202
6,0.41005668556732733
7,0.39650227331526156
8,0.3640475614724961
9,0.33542894470499174
10,0.3373771133072378
11,0.32355259866333136
12,0.3298487925501339
13,0.27642956354963916
0,0.47362181799888675
1,0.4627713422909279
2,0.4675369742551479
3,0.46798021146846996
4,0.4493096063463404
5,0.44083076958990947
6,0.43296588030021577
7,0.4131209425841454
8,0.38666949100259385
9,0.38314136760114015
10,0.36869407366150675
11,0.36051599921994854
12,0.34746653845605785
13,0.31765452704062297
0,0.43671909726170427
1,0.44368868722935356
2,0.4429918477156439
3,0.46739964301948217
4,0.43544412436641655
5,0.4193377180885202
6,0.41005668556732733
7,0.39650227331526156
8,0.3640475614724961
9,0.33542894470499174
10,0.3373771133072378
11,0.32355259866333136
12,0.3298487925501339
13,0.27642956354963916
0,0.47362181799888675
1,0.4627713422909279
2,0.4675369742551479
3,0.46798021146846996
4,0.4493096063463404
5,0.44083076958990947
6,0.43296588030021577
7,0.4131209425841454
8,0.38666949100259385
9,0.38314136760114015
10,0.36869407366150675
11,0.36051599921994854
12,0.34746653845605785
13,0.31765452704062297
0,0.43671909726170427
1,0.44368868722935356
2,0.4429918477156439
3,0.46739964301948217
4,0.43544412436641655
5,0.4193377180885202
6,0.41005668556732733
7,0.39650227331526156
8,0.3640475614724961
9,0.33542894470499174
10,0.3373771133072378
11,0.32355259866333136
12,0.3298487925501339
13,0.27642956354963916
0,0.47362181799888675
1,0.4627713422909279
2,0.4675369742551479
3,0.46798021146846996
4,0.4493096063463404
5,0.44083076958990947
6,0.43296588030021577
7,0.4131209425841454
8,0.38666949100259385
9,0.38314136760114015
10,0.36869407366150675
11,0.36051599921994854
12,0.34746653845605785
13,0.31765452704062297
0,0.43671909726170427
1,0.44368868722935356
2,0.4429918477156439
3,0.46739964301948217
4,0.43544412436641655
5,0.4193377180885202
6,0.41005668556732733
7,0.39650227331526156
8,0.3640475614724961
9,0.33542894470499174
10,0.3373771133072378
11,0.32355259866333136
12,0.3298487925501339
13,0.27642956354963916
0,0.47362181799888675
1,0.4627713422909279
2,0.4675369742551479
3,0.46798021146846996
4,0.4493096063463404
5,0.44083076958990947
6,0.43296588030021577
7,0.4131209425841454
8,0.38666949100259385
9,0.38314136760114015
10,0.36869407366150675
11,0.36051599921994854
12,0.34746653845605785
13,0.31765452704062297
0,0.43671909726170427
1,0.44368868722935356
2,0.4429918477156439
3,0.46739964301948217
4,0.43544412436641655
5,0.4193377180885202
6,0.41005668556732733
7,0.39650227331526156
8,0.3640475614724961
9,0.33542894470499174
10,0.3373771133072378
11,0.32355259866333136
12,0.3298487925501339
13,0.27642956354963916
0,0.47362181799888675
1,0.4627713422909279
2,0.4675369742551479
3,0.46798021146846996
4,0.4493096063463404
5,0.44083076958990947
6,0.43296588030021577
7,0.4131209425841454
8,0.38666949100259385
9,0.38314136760114015
10,0.36869407366150675
11,0.36051599921994854
12,0.34746653845605785
13,0.31765452704062297
0,0.43671909726170427
1,0.44368868722935356
2,0.4429918477156439
3,0.46739964301948217
4,0.43544412436641655
5,0.4193377180885202
6,0.41005668556732733
7,0.39650227331526156
8,0.3640475614724961
9,0.33542894470499174
10,0.3373771133072378
11,0.32355259866333136
12,0.3298487925501339
13,0.27642956354963916
0,0.47362181799888675
1,0.4627713422909279
2,0.4675369742551479
3,0.46798021146846996
4,0.4493096063463404
5,0.44083076958990947
6,0.43296588030021577
7,0.4131209425841454
8,0.38666949100259385
9,0.38314136760114015
10,0.36869407366150675
11,0.36051599921994854
12,0.34746653845605785
13,0.31765452704062297
0,0.43671909726170427
1,0.44368868722935356
2,0.4429918477156439
3,0.46739964301948217
4,0.43544412436641655
5,0.4193377180885202
6,0.41005668556732733
7,0.39650227331526156
8,0.3640475614724961
9,0.33542894470499174
10,0.3373771133072378
11,0.32355259866333136
12,0.3298487925501339
13,0.27642956354963916
0,0.47362181799888675
1,0.4627713422909279
2,0.4675369742551479
3,0.46798021146846996
