,Cosine
0,0.3203162937726882
1,0.3112238553986826
2,0.3208860376782603
3,0.32440811534540076
4,0.3159488763595607
5,0.31521553525281026
6,0.3211576157056433
7,0.33246157102052615
8,0.3121486464158745
9,0.32561077022812157
10,0.32322859241112134
11,0.3256031316249587
12,0.3229434119022186
13,0.323152034382303
0,0.35531820506228917
1,0.3562149671126208
2,0.3548719477504985
3,0.36683541745831844
4,0.35998647460733024
5,0.35887061420016386
6,0.377038868133795
7,0.37798723665970824
8,0.36596481352464755
9,0.37094103312217847
10,0.3628651290424539
11,0.37175158096642
12,0.36521129340894476
13,0.3754595461972289
0,0.3203162937726882
1,0.3112238553986826
2,0.3208860376782603
3,0.32440811534540076
4,0.3159488763595607
5,0.31521553525281026
6,0.3211576157056433
7,0.33246157102052615
8,0.3121486464158745
9,0.32561077022812157
10,0.32322859241112134
11,0.3256031316249587
12,0.3229434119022186
13,0.323152034382303
0,0.35531820506228917
1,0.3562149671126208
2,0.3548719477504985
3,0.36683541745831844
4,0.35998647460733024
5,0.35887061420016386
6,0.377038868133795
7,0.37798723665970824
8,0.36596481352464755
9,0.37094103312217847
10,0.3628651290424539
11,0.37175158096642
12,0.36521129340894476
13,0.3754595461972289
0,0.3203162937726882
1,0.3112238553986826
2,0.3208860376782603
3,0.32440811534540076
4,0.3159488763595607
5,0.31521553525281026
6,0.3211576157056433
7,0.33246157102052615
8,0.3121486464158745
9,0.32561077022812157
10,0.32322859241112134
11,0.3256031316249587
12,0.3229434119022186
13,0.323152034382303
0,0.35531820506228917
1,0.3562149671126208
2,0.3548719477504985
3,0.36683541745831844
4,0.35998647460733024
5,0.35887061420016386
6,0.377038868133795
7,0.37798723665970824
8,0.36596481352464755
9,0.37094103312217847
10,0.3628651290424539
11,0.37175158096642
12,0.36521129340894476
13,0.3754595461972289
0,0.3203162937726882
1,0.3112238553986826
2,0.3208860376782603
3,0.32440811534540076
4,0.3159488763595607
5,0.31521553525281026
6,0.3211576157056433
7,0.33246157102052615
8,0.3121486464158745
9,0.32561077022812157
10,0.32322859241112134
11,0.3256031316249587
12,0.3229434119022186
13,0.323152034382303
0,0.35531820506228917
1,0.3562149671126208
2,0.3548719477504985
3,0.36683541745831844
4,0.35998647460733024
5,0.35887061420016386
6,0.377038868133795
7,0.37798723665970824
8,0.36596481352464755
9,0.37094103312217847
10,0.3628651290424539
11,0.37175158096642
12,0.36521129340894476
13,0.3754595461972289
0,0.3203162937726882
1,0.3112238553986826
2,0.3208860376782603
3,0.32440811534540076
4,0.3159488763595607
5,0.31521553525281026
6,0.3211576157056433
7,0.33246157102052615
8,0.3121486464158745
9,0.32561077022812157
10,0.32322859241112134
11,0.3256031316249587
12,0.3229434119022186
13,0.323152034382303
0,0.35531820506228917
1,0.3562149671126208
2,0.3548719477504985
3,0.36683541745831844
4,0.35998647460733024
5,0.35887061420016386
6,0.377038868133795
7,0.37798723665970824
8,0.36596481352464755
9,0.37094103312217847
10,0.3628651290424539
11,0.37175158096642
12,0.36521129340894476
13,0.3754595461972289
0,0.3203162937726882
1,0.3112238553986826
2,0.3208860376782603
3,0.32440811534540076
4,0.3159488763595607
5,0.31521553525281026
6,0.3211576157056433
7,0.33246157102052615
8,0.3121486464158745
9,0.32561077022812157
10,0.32322859241112134
11,0.3256031316249587
12,0.3229434119022186
13,0.323152034382303
0,0.35531820506228917
1,0.3562149671126208
2,0.3548719477504985
3,0.36683541745831844
4,0.35998647460733024
5,0.35887061420016386
6,0.377038868133795
7,0.37798723665970824
8,0.36596481352464755
9,0.37094103312217847
10,0.3628651290424539
11,0.37175158096642
12,0.36521129340894476
13,0.3754595461972289
0,0.3203162937726882
1,0.3112238553986826
2,0.3208860376782603
