,Cosine
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
9,0.2578640430863688
10,0.23421858178920898
11,0.22353133178809115
12,0.21041889307380057
13,0.1856351615351547
0,0.4279250156893673
1,0.42806716610771434
2,0.4162755824641405
3,0.4261174151672168
4,0.3757003840998477
5,0.33867990803936054
6,0.319091298856567
7,0.29460303432416096
8,0.2551386279755213
9,0.2179548326031655
10,0.2185423932824789
11,0.20104044133110066
12,0.20804876836623934
13,0.16433043808583517
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
9,0.2578640430863688
10,0.23421858178920898
11,0.22353133178809115
12,0.21041889307380057
13,0.1856351615351547
0,0.4279250156893673
1,0.42806716610771434
2,0.4162755824641405
3,0.4261174151672168
4,0.3757003840998477
5,0.33867990803936054
6,0.319091298856567
7,0.29460303432416096
8,0.2551386279755213
9,0.2179548326031655
10,0.2185423932824789
11,0.20104044133110066
12,0.20804876836623934
13,0.16433043808583517
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
9,0.2578640430863688
10,0.23421858178920898
11,0.22353133178809115
12,0.21041889307380057
13,0.1856351615351547
0,0.4279250156893673
1,0.42806716610771434
2,0.4162755824641405
3,0.4261174151672168
4,0.3757003840998477
5,0.33867990803936054
6,0.319091298856567
7,0.29460303432416096
8,0.2551386279755213
9,0.2179548326031655
10,0.2185423932824789
11,0.20104044133110066
12,0.20804876836623934
13,0.16433043808583517
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
9,0.2578640430863688
10,0.23421858178920898
11,0.22353133178809115
12,0.21041889307380057
13,0.1856351615351547
0,0.4279250156893673
1,0.42806716610771434
2,0.4162755824641405
3,0.4261174151672168
4,0.3757003840998477
5,0.33867990803936054
6,0.319091298856567
7,0.29460303432416096
8,0.2551386279755213
9,0.2179548326031655
10,0.2185423932824789
11,0.20104044133110066
12,0.20804876836623934
13,0.16433043808583517
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
9,0.2578640430863688
10,0.23421858178920898
11,0.22353133178809115
12,0.21041889307380057
13,0.1856351615351547
0,0.4279250156893673
1,0.42806716610771434
2,0.4162755824641405
3,0.4261174151672168
4,0.3757003840998477
5,0.33867990803936054
6,0.319091298856567
7,0.29460303432416096
8,0.2551386279755213
9,0.2179548326031655
10,0.2185423932824789
11,0.20104044133110066
12,0.20804876836623934
13,0.16433043808583517
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
9,0.2578640430863688
10,0.23421858178920898
11,0.22353133178809115
12,0.21041889307380057
13,0.1856351615351547
0,0.4279250156893673
1,0.42806716610771434
2,0.4162755824641405
3,0.4261174151672168
4,0.3757003840998477
5,0.33867990803936054
6,0.319091298856567
7,0.29460303432416096
8,0.2551386279755213
9,0.2179548326031655
10,0.2185423932824789
11,0.20104044133110066
12,0.20804876836623934
13,0.16433043808583517
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
9,0.2578640430863688
10,0.23421858178920898
11,0.22353133178809115
12,0.21041889307380057
13,0.1856351615351547
0,0.4279250156893673
1,0.42806716610771434
2,0.4162755824641405
3,0.4261174151672168
4,0.3757003840998477
5,0.33867990803936054
6,0.319091298856567
7,0.29460303432416096
8,0.2551386279755213
9,0.2179548326031655
10,0.2185423932824789
11,0.20104044133110066
12,0.20804876836623934
13,0.16433043808583517
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
9,0.2578640430863688
10,0.23421858178920898
11,0.22353133178809115
12,0.21041889307380057
13,0.1856351615351547
0,0.4279250156893673
1,0.42806716610771434
2,0.4162755824641405
3,0.4261174151672168
4,0.3757003840998477
5,0.33867990803936054
6,0.319091298856567
7,0.29460303432416096
8,0.2551386279755213
9,0.2179548326031655
10,0.2185423932824789
11,0.20104044133110066
12,0.20804876836623934
13,0.16433043808583517
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
9,0.2578640430863688
10,0.23421858178920898
11,0.22353133178809115
12,0.21041889307380057
13,0.1856351615351547
0,0.4279250156893673
1,0.42806716610771434
2,0.4162755824641405
3,0.4261174151672168
4,0.3757003840998477
5,0.33867990803936054
6,0.319091298856567
7,0.29460303432416096
8,0.2551386279755213
9,0.2179548326031655
10,0.2185423932824789
11,0.20104044133110066
12,0.20804876836623934
13,0.16433043808583517
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
9,0.2578640430863688
10,0.23421858178920898
11,0.22353133178809115
12,0.21041889307380057
13,0.1856351615351547
0,0.4279250156893673
1,0.42806716610771434
2,0.4162755824641405
3,0.4261174151672168
4,0.3757003840998477
5,0.33867990803936054
6,0.319091298856567
7,0.29460303432416096
8,0.2551386279755213
9,0.2179548326031655
10,0.2185423932824789
11,0.20104044133110066
12,0.20804876836623934
13,0.16433043808583517
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
9,0.2578640430863688
10,0.23421858178920898
11,0.22353133178809115
12,0.21041889307380057
13,0.1856351615351547
0,0.4279250156893673
1,0.42806716610771434
2,0.4162755824641405
3,0.4261174151672168
4,0.3757003840998477
5,0.33867990803936054
6,0.319091298856567
7,0.29460303432416096
8,0.2551386279755213
9,0.2179548326031655
10,0.2185423932824789
11,0.20104044133110066
12,0.20804876836623934
13,0.16433043808583517
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
9,0.2578640430863688
10,0.23421858178920898
11,0.22353133178809115
12,0.21041889307380057
13,0.1856351615351547
0,0.4279250156893673
1,0.42806716610771434
2,0.4162755824641405
3,0.4261174151672168
4,0.3757003840998477
5,0.33867990803936054
6,0.319091298856567
7,0.29460303432416096
8,0.2551386279755213
9,0.2179548326031655
10,0.2185423932824789
11,0.20104044133110066
12,0.20804876836623934
13,0.16433043808583517
0,0.46774960077770267
1,0.4509919170574197
2,0.44239456952734396
3,0.42814038969374113
4,0.39400253710422634
5,0.3684053797567812
6,0.33854437637898804
7,0.3113691400802867
8,0.2743294237314016
