,A,B
0,0.5022222222222222,
1,0.5975,
2,0.7391666666666666,
3,0.8041666666666667,
4,0.83,0.7016666666666667
5,0.8111111111111111,0.7122222222222222
6,0.8161111111111111,0.7144444444444444
7,0.8166666666666667,0.7088888888888889
8,0.8055555555555556,0.7083333333333334
9,0.8138888888888889,0.7033333333333334
10,0.8155555555555556,0.7211111111111111
11,0.8283333333333334,0.6916666666666667
12,0.8222222222222222,0.6972222222222222
13,0.8372222222222222,0.6872222222222222
14,0.8194444444444444,0.705
15,0.83,0.695
16,0.8316666666666667,0.7083333333333334
17,0.815,0.7083333333333334
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.77,
4,0.7516666666666667,0.5977777777777777
5,0.7555555555555555,0.6255555555555555
6,0.7583333333333333,0.5661111111111111
7,0.7488888888888889,0.59
8,0.7638888888888888,0.5938888888888889
9,0.7638888888888888,0.5927777777777777
10,0.7622222222222222,0.5927777777777777
11,0.7427777777777778,0.6011111111111112
12,0.7577777777777778,0.595
13,0.7605555555555555,0.5861111111111111
14,0.7572222222222222,0.5988888888888889
15,0.7483333333333333,0.5833333333333334
16,0.7377777777777778,0.6155555555555555
17,0.7455555555555555,0.5944444444444444
0,0.5022222222222222,
1,0.5975,
2,0.7391666666666666,
3,0.8041666666666667,
4,0.83,0.7016666666666667
5,0.8111111111111111,0.7122222222222222
6,0.8161111111111111,0.7144444444444444
7,0.8166666666666667,0.7088888888888889
8,0.8055555555555556,0.7083333333333334
9,0.8138888888888889,0.7033333333333334
10,0.8155555555555556,0.7211111111111111
11,0.8283333333333334,0.6916666666666667
12,0.8222222222222222,0.6972222222222222
13,0.8372222222222222,0.6872222222222222
14,0.8194444444444444,0.705
15,0.83,0.695
16,0.8316666666666667,0.7083333333333334
17,0.815,0.7083333333333334
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.77,
4,0.7516666666666667,0.5977777777777777
5,0.7555555555555555,0.6255555555555555
6,0.7583333333333333,0.5661111111111111
7,0.7488888888888889,0.59
8,0.7638888888888888,0.5938888888888889
9,0.7638888888888888,0.5927777777777777
10,0.7622222222222222,0.5927777777777777
11,0.7427777777777778,0.6011111111111112
12,0.7577777777777778,0.595
13,0.7605555555555555,0.5861111111111111
14,0.7572222222222222,0.5988888888888889
15,0.7483333333333333,0.5833333333333334
16,0.7377777777777778,0.6155555555555555
17,0.7455555555555555,0.5944444444444444
0,0.5022222222222222,
1,0.5975,
2,0.7391666666666666,
3,0.8041666666666667,
4,0.83,0.7016666666666667
5,0.8111111111111111,0.7122222222222222
6,0.8161111111111111,0.7144444444444444
7,0.8166666666666667,0.7088888888888889
8,0.8055555555555556,0.7083333333333334
9,0.8138888888888889,0.7033333333333334
10,0.8155555555555556,0.7211111111111111
11,0.8283333333333334,0.6916666666666667
12,0.8222222222222222,0.6972222222222222
13,0.8372222222222222,0.6872222222222222
14,0.8194444444444444,0.705
15,0.83,0.695
16,0.8316666666666667,0.7083333333333334
17,0.815,0.7083333333333334
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.77,
4,0.7516666666666667,0.5977777777777777
5,0.7555555555555555,0.6255555555555555
6,0.7583333333333333,0.5661111111111111
7,0.7488888888888889,0.59
8,0.7638888888888888,0.5938888888888889
9,0.7638888888888888,0.5927777777777777
10,0.7622222222222222,0.5927777777777777
11,0.7427777777777778,0.6011111111111112
12,0.7577777777777778,0.595
13,0.7605555555555555,0.5861111111111111
14,0.7572222222222222,0.5988888888888889
15,0.7483333333333333,0.5833333333333334
16,0.7377777777777778,0.6155555555555555
17,0.7455555555555555,0.5944444444444444
0,0.5022222222222222,
1,0.5975,
2,0.7391666666666666,
3,0.8041666666666667,
4,0.83,0.7016666666666667
5,0.8111111111111111,0.7122222222222222
6,0.8161111111111111,0.7144444444444444
7,0.8166666666666667,0.7088888888888889
8,0.8055555555555556,0.7083333333333334
9,0.8138888888888889,0.7033333333333334
10,0.8155555555555556,0.7211111111111111
11,0.8283333333333334,0.6916666666666667
12,0.8222222222222222,0.6972222222222222
13,0.8372222222222222,0.6872222222222222
14,0.8194444444444444,0.705
15,0.83,0.695
16,0.8316666666666667,0.7083333333333334
17,0.815,0.7083333333333334
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.77,
4,0.7516666666666667,0.5977777777777777
5,0.7555555555555555,0.6255555555555555
6,0.7583333333333333,0.5661111111111111
7,0.7488888888888889,0.59
8,0.7638888888888888,0.5938888888888889
9,0.7638888888888888,0.5927777777777777
10,0.7622222222222222,0.5927777777777777
11,0.7427777777777778,0.6011111111111112
12,0.7577777777777778,0.595
13,0.7605555555555555,0.5861111111111111
14,0.7572222222222222,0.5988888888888889
15,0.7483333333333333,0.5833333333333334
16,0.7377777777777778,0.6155555555555555
17,0.7455555555555555,0.5944444444444444
0,0.5022222222222222,
1,0.5975,
2,0.7391666666666666,
3,0.8041666666666667,
4,0.83,0.7016666666666667
5,0.8111111111111111,0.7122222222222222
6,0.8161111111111111,0.7144444444444444
7,0.8166666666666667,0.7088888888888889
8,0.8055555555555556,0.7083333333333334
9,0.8138888888888889,0.7033333333333334
10,0.8155555555555556,0.7211111111111111
11,0.8283333333333334,0.6916666666666667
12,0.8222222222222222,0.6972222222222222
13,0.8372222222222222,0.6872222222222222
14,0.8194444444444444,0.705
15,0.83,0.695
16,0.8316666666666667,0.7083333333333334
17,0.815,0.7083333333333334
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.77,
4,0.7516666666666667,0.5977777777777777
5,0.7555555555555555,0.6255555555555555
6,0.7583333333333333,0.5661111111111111
7,0.7488888888888889,0.59
8,0.7638888888888888,0.5938888888888889
9,0.7638888888888888,0.5927777777777777
10,0.7622222222222222,0.5927777777777777
11,0.7427777777777778,0.6011111111111112
12,0.7577777777777778,0.595
13,0.7605555555555555,0.5861111111111111
14,0.7572222222222222,0.5988888888888889
15,0.7483333333333333,0.5833333333333334
16,0.7377777777777778,0.6155555555555555
17,0.7455555555555555,0.5944444444444444
0,0.5022222222222222,
1,0.5975,
2,0.7391666666666666,
3,0.8041666666666667,
4,0.83,0.7016666666666667
5,0.8111111111111111,0.7122222222222222
6,0.8161111111111111,0.7144444444444444
7,0.8166666666666667,0.7088888888888889
8,0.8055555555555556,0.7083333333333334
9,0.8138888888888889,0.7033333333333334
10,0.8155555555555556,0.7211111111111111
11,0.8283333333333334,0.6916666666666667
12,0.8222222222222222,0.6972222222222222
13,0.8372222222222222,0.6872222222222222
14,0.8194444444444444,0.705
15,0.83,0.695
16,0.8316666666666667,0.7083333333333334
17,0.815,0.7083333333333334
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.77,
4,0.7516666666666667,0.5977777777777777
5,0.7555555555555555,0.6255555555555555
6,0.7583333333333333,0.5661111111111111
7,0.7488888888888889,0.59
8,0.7638888888888888,0.5938888888888889
9,0.7638888888888888,0.5927777777777777
10,0.7622222222222222,0.5927777777777777
11,0.7427777777777778,0.6011111111111112
12,0.7577777777777778,0.595
13,0.7605555555555555,0.5861111111111111
14,0.7572222222222222,0.5988888888888889
15,0.7483333333333333,0.5833333333333334
16,0.7377777777777778,0.6155555555555555
17,0.7455555555555555,0.5944444444444444
0,0.5022222222222222,
1,0.5975,
2,0.7391666666666666,
3,0.8041666666666667,
4,0.83,0.7016666666666667
5,0.8111111111111111,0.7122222222222222
6,0.8161111111111111,0.7144444444444444
7,0.8166666666666667,0.7088888888888889
8,0.8055555555555556,0.7083333333333334
9,0.8138888888888889,0.7033333333333334
10,0.8155555555555556,0.7211111111111111
11,0.8283333333333334,0.6916666666666667
12,0.8222222222222222,0.6972222222222222
13,0.8372222222222222,0.6872222222222222
14,0.8194444444444444,0.705
15,0.83,0.695
16,0.8316666666666667,0.7083333333333334
17,0.815,0.7083333333333334
0,0.5211111111111111,
1,0.7166666666666667,
2,0.7583333333333333,
3,0.77,
4,0.7516666666666667,0.5977777777777777
5,0.7555555555555555,0.6255555555555555
