,Cosine
0,0.32014025178949373
1,0.31099790017923534
2,0.3205586889681089
3,0.32401583662475947
4,0.31545992054645977
5,0.3146694637909129
6,0.3205906943468324
7,0.33168102862493104
8,0.3113188676094619
9,0.3246358979139875
10,0.32212986051047304
11,0.32450571811906975
12,0.32191114767193685
13,0.32188577446093136
0,0.35510753776874737
1,0.3559514545678789
2,0.35448317927785117
3,0.36628714678226326
4,0.3593733675380044
5,0.3582111398160011
6,0.37628995168731155
7,0.37716948962115554
8,0.365003969058991
9,0.3698860966574828
10,0.36171922082388835
11,0.3705375923208266
12,0.3638521124790365
13,0.3740237175181585
0,0.32014025178949373
1,0.31099790017923534
2,0.3205586889681089
3,0.32401583662475947
4,0.31545992054645977
5,0.3146694637909129
6,0.3205906943468324
7,0.33168102862493104
8,0.3113188676094619
9,0.3246358979139875
10,0.32212986051047304
11,0.32450571811906975
12,0.32191114767193685
13,0.32188577446093136
0,0.35510753776874737
1,0.3559514545678789
2,0.35448317927785117
3,0.36628714678226326
4,0.3593733675380044
5,0.3582111398160011
6,0.37628995168731155
7,0.37716948962115554
8,0.365003969058991
9,0.3698860966574828
10,0.36171922082388835
11,0.3705375923208266
12,0.3638521124790365
13,0.3740237175181585
0,0.32014025178949373
1,0.31099790017923534
2,0.3205586889681089
3,0.32401583662475947
4,0.31545992054645977
5,0.3146694637909129
6,0.3205906943468324
7,0.33168102862493104
8,0.3113188676094619
9,0.3246358979139875
10,0.32212986051047304
11,0.32450571811906975
12,0.32191114767193685
13,0.32188577446093136
0,0.35510753776874737
1,0.3559514545678789
2,0.35448317927785117
3,0.36628714678226326
4,0.3593733675380044
5,0.3582111398160011
6,0.37628995168731155
7,0.37716948962115554
8,0.365003969058991
9,0.3698860966574828
10,0.36171922082388835
11,0.3705375923208266
12,0.3638521124790365
13,0.3740237175181585
0,0.32014025178949373
1,0.31099790017923534
2,0.3205586889681089
3,0.32401583662475947
4,0.31545992054645977
5,0.3146694637909129
6,0.3205906943468324
7,0.33168102862493104
8,0.3113188676094619
9,0.3246358979139875
10,0.32212986051047304
11,0.32450571811906975
12,0.32191114767193685
13,0.32188577446093136
0,0.35510753776874737
1,0.3559514545678789
2,0.35448317927785117
3,0.36628714678226326
4,0.3593733675380044
5,0.3582111398160011
6,0.37628995168731155
7,0.37716948962115554
8,0.365003969058991
9,0.3698860966574828
10,0.36171922082388835
11,0.3705375923208266
12,0.3638521124790365
13,0.3740237175181585
0,0.32014025178949373
1,0.31099790017923534
2,0.3205586889681089
3,0.32401583662475947
4,0.31545992054645977
5,0.3146694637909129
6,0.3205906943468324
7,0.33168102862493104
8,0.3113188676094619
9,0.3246358979139875
10,0.32212986051047304
11,0.32450571811906975
12,0.32191114767193685
13,0.32188577446093136
0,0.35510753776874737
1,0.3559514545678789
2,0.35448317927785117
3,0.36628714678226326
4,0.3593733675380044
5,0.3582111398160011
6,0.37628995168731155
7,0.37716948962115554
8,0.365003969058991
9,0.3698860966574828
10,0.36171922082388835
11,0.3705375923208266
12,0.3638521124790365
13,0.3740237175181585
0,0.32014025178949373
1,0.31099790017923534
2,0.3205586889681089
3,0.32401583662475947
4,0.31545992054645977
5,0.3146694637909129
6,0.3205906943468324
7,0.33168102862493104
8,0.3113188676094619
9,0.3246358979139875
10,0.32212986051047304
11,0.32450571811906975
12,0.32191114767193685
13,0.32188577446093136
0,0.35510753776874737
1,0.3559514545678789
2,0.35448317927785117
3,0.36628714678226326
4,0.3593733675380044
5,0.3582111398160011
6,0.37628995168731155
7,0.37716948962115554
8,0.365003969058991
9,0.3698860966574828
10,0.36171922082388835
11,0.3705375923208266
12,0.3638521124790365
13,0.3740237175181585
0,0.32014025178949373
1,0.31099790017923534
2,0.3205586889681089
3,0.32401583662475947
4,0.31545992054645977
5,0.3146694637909129
6,0.3205906943468324
7,0.33168102862493104
8,0.3113188676094619
9,0.3246358979139875
10,0.32212986051047304
11,0.32450571811906975
12,0.32191114767193685
13,0.32188577446093136
0,0.35510753776874737
1,0.3559514545678789
2,0.35448317927785117
3,0.36628714678226326
4,0.3593733675380044
5,0.3582111398160011
6,0.37628995168731155
7,0.37716948962115554
8,0.365003969058991
9,0.3698860966574828
10,0.36171922082388835
11,0.3705375923208266
12,0.3638521124790365
13,0.3740237175181585
0,0.32014025178949373
1,0.31099790017923534
2,0.3205586889681089
3,0.32401583662475947
